sCT ID	chromosome	5’ boundary of the cryptic zone	3’ boundary of the cryptic zone	cTSS	cdsEnd	txEnd	strand	host_gene	sCT expression in spt6-1004 (FPKM)	Log2 spt6-1004/WT FC	z score
YHR031C_crB	VIII	171661	171421	171541	170798	170676	-	YHR031C	38.8881396882419	0.598395056058923	18.8600753676934
YHR037W_crA	VIII	183086	183172	183129	183704	183873	+	YHR037W	149.802608047026	1.45254727873166	18.94072346153
YHR040W_crA	VIII	188485	188575	188530	189024	189081	+	YHR040W	97.0201453571465	0.999096587020995	16.2072217083538
YHR045W_crA	VIII	196451	196583	196517	197233	197633	+	YHR045W	62.0413434888002	0.928323848121788	18.4958224221273
YHR047C_crA	VIII	199957	199709	199833	198739	198596	-	YHR047C	75.2310920396779	0.503668070231362	19.1372630938038
YHR048W_crA	VIII	204890	204964	204927	206151	206425	+	YHR048W	6.27334311641975	-0.362350486271177	19.2293023896661
YHR048W_crB	VIII	204975	205127	205051	206151	206425	+	YHR048W	2.94785042330034	-0.299756500838082	19.2293023896661
YHR048W_crC	VIII	205395	205501	205448	206151	206425	+	YHR048W	5.28308426853034	-0.152921898638504	19.2293023896661
YHR072W_crA	VIII	239784	239842	239813	241293	241335	+	YHR072W	99.9207313166235	0.867831990814566	24.5833761961451
YHR074W_crA	VIII	247543	247663	247603	248337	248471	+	YHR074W	166.850599904795	0.935846950705416	24.0385576572987
YHR079C_crA	VIII	259950	259420	259685	258243	258034	-	YHR079C	12.1470196698253	0.0475053434236072	18.441588887467
YHR080C_crA	VIII	265487	265201	265344	262800	262826	-	YHR080C	27.0213033512592	0.726795854465202	18.2953243164441
YHR091C_crA	VIII	286110	286002	286056	284838	284770	-	YHR091C	34.8565233328703	0.39892282016353	15.9187883007225
YHR091C_crB	VIII	285883	285603	285743	284838	284770	-	YHR091C	23.2481455428446	0.644125080422462	15.9187883007225
YHR103W_crA	VIII	322051	322251	322151	322972	323078	+	YHR103W	43.7030404797706	0.0451631115390122	15.0482421639406
YHR112C_crA	VIII	335107	335035	335071	334526	334321	-	YHR112C	393.799135115667	1.91653017213125	18.3988027144235
YHR112C_crB	VIII	334979	334925	334952	334526	334321	-	YHR112C	144.208181452601	2.17316377050485	18.3988027144235
YHR115C_crA	VIII	340768	340674	340721	340108	340017	-	YHR115C	20.7577718732227	0.187502329259192	22.5901319490809
YHR118C_crA	VIII	345079	344983	345031	344320	344265	-	YHR118C	61.1583412821582	0.805303308294455	19.3377286104076
YHR118C_crB	VIII	344913	344829	344871	344320	344265	-	YHR118C	8.1679368396096	1.22207247568353	19.3377286104076
YHR119W_crA	VIII	347631	347933	347782	349285	349390	+	YHR119W	43.8347151489	0.311254561203879	15.1210895285231
YHR119W_crB	VIII	348119	348327	348223	349285	349390	+	YHR119W	58.096478429507	0.605608842430934	15.1210895285231
YHR120W_crA	VIII	350891	351111	351001	352453	352454	+	YHR120W	28.0828453862397	0.824200521043722	30.5664317917137
YHR123W_crA	VIII	355172	355300	355236	356081	356230	+	YHR123W	15.7874287021806	-0.367360800493341	22.0600016074929
YHR124W_crA	VIII	357773	357877	357825	358444	358470	+	YHR124W	31.4917346899077	2.54296532766366	22.6415022140449
YHR131C_crA	VIII	366802	366662	366732	365339	365473	-	YHR131C	15.2556114984826	-0.12821664467795	21.3824734199635
YHR131C_crB	VIII	366448	366222	366335	365339	365473	-	YHR131C	34.4221757549464	0.409424006904994	21.3824734199635
YHR150W_crA	VIII	398595	398697	398646	398990	399207	+	YHR150W	142.718294566263	2.09252125292849	21.0734897494849
YHR154W_crA	VIII	404527	404697	404612	406178	406215	+	YHR154W	47.5231626500472	0.444087379764571	26.0277511795499
YHR155W_crA	VIII	409033	409301	409167	410789	410927	+	YHR155W	38.7046925179581	0.858901739445441	28.3238783064654
YHR158C_crA	VIII	415542	415402	415472	413684	413650	-	YHR158C	89.7600361977971	0.678592506548221	27.5912905183177
YHR158C_crB	VIII	415248	415088	415168	413684	413650	-	YHR158C	25.5858268370449	1.19806821407748	27.5912905183177
YHR164C_crA	VIII	426352	426162	426257	424609	424595	-	YHR164C	18.3369934847008	1.28332604425142	25.3759966034368
YHR164C_crB	VIII	425794	425542	425668	424609	424595	-	YHR164C	37.5354638364536	1.24278576160036	25.3759966034368
YHR164C_crC	VIII	425494	425382	425438	424609	424595	-	YHR164C	43.3594687331009	1.54463263661488	25.3759966034368
YHR165C_crA	VIII	432325	431943	432134	429706	429635	-	YHR165C	53.4966951489293	0.955395876082177	27.3050248701464
YHR166C_crA	VIII	438117	437673	437895	437169	437155	-	YHR166C	9.9198583183869	0.719828890379038	15.745862440352
YHR168W_crA	VIII	441145	441291	441218	441933	442025	+	YHR168W	26.7242139772402	0.721135049601758	20.1982345061198
YHR171W_crA	VIII	446718	446850	446784	447605	447682	+	YHR171W	21.0414015808206	1.56233077144362	22.7390098139941
YHR172W_crA	VIII	449771	450167	449969	450806	451298	+	YHR172W	18.3704991340923	0.294036094620478	15.4024744137747
YHR182W_crA	VIII	469586	469734	469660	470576	470748	+	YHR182W	67.9774663454543	1.28731039480637	25.3452735563172
YHR186C_crA	VIII	478946	478502	478724	475998	475999	-	YHR186C	28.153052288802	0.724999954090131	16.5805725507346
YHR188C_crA	VIII	483016	482792	482904	482004	481879	-	YHR188C	90.464939928999	0.38008376310254	19.9010114252841
YHR197W_crA	VIII	495370	495418	495394	496187	496268	+	YHR197W	62.0794622649691	-0.761681433695913	15.1200068811218
YHR197W_crB	VIII	495425	495513	495469	496187	496268	+	YHR197W	58.3599781035379	0.0276278083285631	15.1200068811218
YHR199C_crA	VIII	497941	497815	497878	497489	497489	-	YHR199C	105.161781528563	1.07789830944543	15.50594736154
YHR202W_crA	VIII	503303	503429	503366	504196	504356	+	YHR202W	39.7199352897656	1.27039996792069	21.575754045903
YHR211W_crA	VIII	527517	527637	527577	528619	525436	+	YHR211W	45.2224620909139	1.16024594869294	25.1048044035186
YIL013C_crA	IX	329635	329349	329492	328206	328014	-	YIL013C	31.5299854891447	1.44210009015797	26.6842894181528
YIL014W_crA	IX	327124	327260	327192	327995	328043	+	YIL014W	55.8575968788268	0.701561005596256	27.2076614171087
YIL017C_crA	IX	320033	319801	319917	318199	317902	-	YIL017C	23.9080750581129	1.2365064800433	22.2477523129385
YIL026C_crA	IX	306615	306487	306551	304476	304350	-	YIL026C	48.9606290707675	1.02849184913671	23.9345453579088
YIL026C_crB	IX	306362	306220	306291	304476	304350	-	YIL026C	18.239491951817	0.985663656427938	23.9345453579088
YIL026C_crC	IX	305893	305799	305846	304476	304350	-	YIL026C	76.7954546955465	1.13273602367221	23.9345453579088
YIL033C_crA	IX	291233	291113	291173	290418	290237	-	YIL033C	57.038608503667	0.49931310662147	17.0438489905666
YIL036W_crA	IX	286751	286909	286830	287429	287554	+	YIL036W	78.5317246087272	0.664075167893635	18.4728595942804
YIL037C_crA	IX	284025	283943	283984	283028	283085	-	YIL037C	20.2872153389069	3.015920673496	22.23438848696
YIL038C_crA	IX	280973	280853	280913	280141	280085	-	YIL038C	94.9709984468058	0.601719341342728	20.3198901806958
YIL046W_crA	IX	269661	269831	269746	270573	270722	+	YIL046W	60.4607198404104	0.852796841809594	15.1667582839876
YIL048W_crA	IX	263136	263332	263234	264892	264938	+	YIL048W	28.3851574856526	0.740435214694227	18.081694169894
YIL048W_crB	IX	263431	263605	263518	264892	264938	+	YIL048W	42.9484269330638	0.902066940058826	18.081694169894
YIL055C_crA	IX	253006	252936	252971	252041	251942	-	YIL055C	62.1525663309146	2.03928203184139	24.6887838551653
YIL056W_crA	IX	250833	250993	250913	251913	252043	+	YIL056W	54.7971442162045	0.390574344526413	19.2047029286403
YIL056W_crB	IX	251124	251284	251204	251913	252043	+	YIL056W	61.6690741641345	0.809971938583347	19.2047029286403
YIL066C_crA	IX	239743	239649	239696	238098	238098	-	YIL066C	23.5987526273179	1.80506557705348	25.2034900067148
YIL067C_crA	IX	236775	236585	236680	235723	235663	-	YIL067C	43.8780762535021	0.808917122994999	22.9026759282471
YIL068C_crA	IX	234185	233891	234038	233056	232943	-	YIL068C	40.2404026935496	1.01128890301623	24.0766025352623
YIL071C_crA	IX	229294	229186	229240	228659	228567	-	YIL071C	78.7992456430233	1.66646766222459	17.6162567253251
YIL072W_crA	IX	227348	227496	227422	228419	228419	+	YIL072W	16.0575150733074	1.9828245011204	23.1615089418578
YIL072W_crB	IX	227579	227727	227653	228419	228419	+	YIL072W	9.09526661417416	2.30622943402622	23.1615089418578
YIL073C_crA	IX	224265	224119	224192	222936	222815	-	YIL073C	31.0657993461969	2.3985749239477	46.9618015264273
YIL095W_crA	IX	184769	184877	184823	186369	186460	+	YIL095W	60.0197225859821	1.0132990754008	19.0508236053326
YIL095W_crB	IX	184984	185068	185026	186369	186460	+	YIL095W	4.23771642362569	0.939734192256776	19.0508236053326
YIL097W_crA	IX	181050	181358	181204	181977	182100	+	YIL097W	18.5452898689689	0.908427747237462	15.4170249808784
YIL099W_crA	IX	178471	178581	178526	179653	179653	+	YIL099W	31.3748253626521	3.63358000950216	16.0016010343063
YIL099W_crB	IX	178753	178827	178790	179653	179653	+	YIL099W	27.6684175233684	3.04078774977197	16.0016010343063
YIL101C_crA	IX	176133	176047	176090	175306	175306	-	YIL101C	29.4447959432253	2.37230051034169	18.9872168656972
YIL104C_crA	IX	171034	170928	170981	169981	169879	-	YIL104C	38.3122982245562	0.293817935891649	15.4118723449998
YIL105C_crA	IX	168739	168579	168659	167580	167423	-	YIL105C	28.799371892597	0.603790087858912	16.8610462226844
YIL107C_crA	IX	164547	164399	164473	163277	163167	-	YIL107C	56.9818439152227	1.37641965948009	25.6351381408402
YIL109C_crA	IX	158824	158744	158784	157384	157231	-	YIL109C	40.1933705783508	-0.311196730750534	19.4106716602728
YIL115C_crA	IX	146157	146005	146081	144326	144199	-	YIL115C	97.7646959920768	0.675472260833403	27.1003527381093
YIL125W_crA	IX	124086	124508	124297	125733	125929	+	YIL125W	83.0842648658609	0.625387298468487	15.8704731046696
YIL129C_crA	IX	109607	109439	109523	106106	106012	-	YIL129C	37.0090254405355	0.987325051555451	26.7421922940251
YIL131C_crA	IX	101308	101182	101245	100780	100652	-	YIL131C	50.9187033167755	0.0779863876729671	16.0161175402658
YIL137C_crA	IX	91210	91014	91112	89947	89884	-	YIL137C	77.6390282145827	1.0186360666037	26.6377308622659
YIL143C_crA	IX	81574	81406	81490	80509	80164	-	YIL143C	80.7051915215119	1.21328849972903	26.1287829202111
YIL146C_crA	IX	74868	74766	74817	74183	73972	-	YIL146C	40.9663155794187	1.68245659554634	20.6483951383876
YIL147C_crA	IX	71494	71322	71408	69790	69524	-	YIL147C	90.6644664881218	1.19978688678424	26.2197848134364
YIL150C_crA	IX	61989	61829	61909	61012	61012	-	YIL150C	7.77505311858714	-0.259976739789941	16.8843962111645
YIL150C_crB	IX	61668	61530	61599	61012	61012	-	YIL150C	22.1321567150958	0.247228984423515	16.8843962111645
YIL155C_crA	IX	53087	52945	53016	51758	51724	-	YIL155C	75.7859508895283	1.28242393030926	16.386089408255
YIL155C_crB	IX	52697	52607	52652	51758	51724	-	YIL155C	47.1456250045447	1.49812464354449	16.386089408255
YIL156W_crA	IX	49698	49868	49783	51306	51601	+	YIL156W	50.7124151661808	1.07283897350932	26.8939833479533
YIL159W_crA	IX	44364	44594	44479	45952	46025	+	YIL159W	74.7372925264049	1.78875784355241	33.4362845031024
YIL164C_crA	IX	34348	34292	34320	34086	34086	-	YIL164C	65.5712241085729	2.02963855211375	16.5858113826927
YIL166C_crA	IX	31803	31689	31746	30937	30388	-	YIL166C	28.1639021661746	2.00231581212107	16.8680071977887
YIL166C_crB	IX	31630	31516	31573	30937	30388	-	YIL166C	22.2436714413405	1.79712223320647	16.8680071977887
YIR002C_crA	IX	358681	358487	358584	357414	357319	-	YIR002C	73.4346101523072	0.87346407975406	19.7816398578798
YIR003W_crA	IX	361771	361905	361838	362924	363028	+	YIR003W	80.5348904040232	0.764079189384119	20.0515417870041
YIR003W_crB	IX	361993	362127	362060	362924	363028	+	YIR003W	50.0719306105108	1.18386262467325	20.0515417870041
YIR007W_crA	IX	371663	371793	371728	372998	373092	+	YIR007W	28.0204254777208	0.887566905784005	22.5519503061677
YIR010W_crA	IX	376142	376256	376199	377161	377420	+	YIR010W	33.7943340790213	0.688437198345115	20.9610709101767
YIR019C_crA	IX	390719	390443	390581	389571	389351	-	YIR019C	22.3012125772959	1.5222924042338	27.7908294427649
YIR027C_crA	IX	407150	407078	407114	406259	406183	-	YIR027C	23.7430728495557	2.14529135067725	19.6179601250811
YIR028W_crA	IX	409552	409654	409603	410375	410500	+	YIR028W	16.0042961750629	2.39073740956421	23.9625261932058
YJL001W_crA	X	NA	NA	NA	435926	436134	+	YJL001W	NA	NA	18.8044606705552
YJL005W_crA	X	426523	426639	426581	431237	431326	+	YJL005W	24.998457487423	0.680601468718831	17.8071952319795
YJL005W_crB	X	426955	427159	427057	431237	431326	+	YJL005W	37.2984995635622	0.910020803960268	17.8071952319795
YJL005W_crC	X	427347	427459	427403	431237	431326	+	YJL005W	37.0868375883646	0.651698550273974	17.8071952319795
YJL013C_crA	X	410322	410236	410279	409492	409393	-	YJL013C	41.1784419717899	0.223202003634042	16.225395952487
YJL013C_crB	X	410066	409956	410011	409492	409393	-	YJL013C	45.3350934036721	0.709500225301175	16.225395952487
YJL016W_crA	X	406371	406517	406444	407273	407273	+	YJL016W	62.0662954967344	1.12039735659264	21.0805758928221
YJL020C_crA	X	400203	400093	400148	398936	398792	-	YJL020C	130.25970998245	1.10219111439131	23.0143971493746
YJL023C_crA	X	397897	397847	397872	397354	397192	-	YJL023C	66.4937241784685	1.3113868858117	19.9957238674825
YJL031C_crA	X	386871	386797	386834	386367	386240	-	YJL031C	60.4407580925644	1.26588184896981	37.3277472175017
YJL041W_crA	X	366622	366742	366682	368373	368493	+	YJL041W	28.4020586960282	-0.951138339627921	17.9296421462676
YJL041W_crB	X	366920	367196	367058	368373	368493	+	YJL041W	84.6137485280778	-0.197225961584808	17.9296421462676
YJL046W_crA	X	353060	353152	353106	353615	353861	+	YJL046W	36.5576019454233	0.858282458171354	18.2772478611993
YJL047C_crA	X	350650	350496	350573	349579	349440	-	YJL047C	36.6880177467233	1.35988861181007	25.9611248443353
YJL049W_crA	X	346429	346499	346464	347325	347437	+	YJL049W	44.0142227694097	1.13225539070803	19.3579829831526
YJL051W_crA	X	340696	340898	340797	342255	342333	+	YJL051W	27.6565173277882	0.178369952818697	16.1116319947765
YJL056C_crA	X	331541	331223	331382	330430	330312	-	YJL056C	37.4385337922066	0.797127000116866	19.6659612821557
YJL057C_crA	X	328975	328817	328896	328117	328048	-	YJL057C	48.2540845963552	1.29052991883695	20.1406218364331
YJL058C_crA	X	327104	326922	327013	326241	325944	-	YJL058C	18.212710213519	0.404362180993731	15.3393889906478
YJL060W_crA	X	323912	324122	324017	324720	324805	+	YJL060W	37.349055938214	0.424728223483414	16.6473398649787
YJL061W_crA	X	321165	321345	321255	322157	323197	+	YJL061W	67.231948662754	0.100962370630139	15.1900308890648
YJL061W_crB	X	321462	321606	321534	322157	323197	+	YJL061W	48.430336261887	0.571043286661844	15.1900308890648
YJL062W_crA	X	318587	318849	318718	319776	319925	+	YJL062W	43.288398614074	0.193226357947134	17.2374427135132
YJL070C_crA	X	309738	309638	309688	307970	307840	-	YJL070C	12.8234972388826	1.03141428214396	20.1780067081553
YJL070C_crB	X	309362	309096	309229	307970	307840	-	YJL070C	26.7226725788776	1.32745090656867	20.1780067081553
YJL071W_crA	X	307139	307223	307181	307856	308005	+	YJL071W	48.969024166027	1.36050327727009	26.0627777346505
YJL074C_crA	X	300815	300513	300664	299156	299040	-	YJL074C	34.4172901884909	0.812866821992413	25.1705059250594
YJL076W_crA	X	296970	297410	297190	298814	299141	+	YJL076W	80.0239558797448	0.107990441839346	15.9081591463374
YJL082W_crA	X	282314	282484	282399	283380	283589	+	YJL082W	46.7627680882898	1.43008874549182	21.0234937693931
YJL083W_crA	X	279705	279819	279762	280655	280981	+	YJL083W	28.3464646547359	0.716069981130423	21.4890669395488
YJL084C_crA	X	275892	275766	275829	274861	274720	-	YJL084C	73.1466621287176	0.645743958503557	24.6464880484335
YJL084C_crB	X	275704	275602	275653	274861	274720	-	YJL084C	43.8053542966974	1.17228248142485	24.6464880484335
YJL085W_crA	X	273888	274108	273998	274698	274757	+	YJL085W	34.0384522838018	0.764197172383677	20.071952889549
YJL089W_crA	X	266949	267121	267035	268415	268765	+	YJL089W	8.87785162574507	1.46481918679869	15.8104900784093
YJL094C_crA	X	253378	253262	253320	251820	251680	-	YJL094C	62.7415173864953	0.991306255972891	21.483170688864
YJL095W_crA	X	249657	250069	249863	251691	251813	+	YJL095W	60.9201059893837	0.93753036873147	26.7109974586641
YJL099W_crA	X	240763	240843	240803	241654	241900	+	YJL099W	79.7364775160449	1.92822093509773	32.5183415003056
YJL100W_crA	X	238273	238513	238393	239086	239180	+	YJL100W	32.859120285813	0.732842534376962	19.9435350374064
YJL101C_crA	X	235523	235415	235469	234319	234039	-	YJL101C	69.1529451296363	0.262771689288388	15.4365850132406
YJL101C_crB	X	235352	235186	235269	234319	234039	-	YJL101C	21.3592969334109	0.544048819619687	15.4365850132406
YJL102W_crA	X	232114	232274	232194	233760	233844	+	YJL102W	16.3597071412665	1.04789616920326	18.8911700891253
YJL102W_crB	X	232759	232863	232811	233760	233844	+	YJL102W	29.5044532247779	1.21479832757129	18.8911700891253
YJL105W_crA	X	225560	225804	225682	226737	226708	+	YJL105W	4.65913319637727	2.12531269769456	16.9322649639568
YJL112W_crA	X	206267	206481	206374	207449	207580	+	YJL112W	33.0140554529798	0.570359520029519	22.0132517608776
YJL129C_crA	X	175593	175375	175484	173598	173510	-	YJL129C	88.0255696755266	1.1161102773288	26.054617161138
YJL132W_crA	X	162914	163062	162988	164166	164267	+	YJL132W	22.0513399164041	0.64711256353988	19.9167082850448
YJL132W_crB	X	163141	163289	163215	164166	164267	+	YJL132W	7.6102262394032	1.08637722833797	19.9167082850448
YJL146W_crA	X	144098	144212	144155	144701	144891	+	YJL146W	51.4545804053716	1.16396621415953	21.2235408119198
YJL153C_crA	X	134768	134638	134703	134331	134150	-	YJL153C	47.9161494398507	3.1353568288016	20.4185539608854
YJL156C_crA	X	127777	127611	127694	126852	126447	-	YJL156C	26.6270281112874	0.321666811494718	19.6480275269998
YJL162C_crA	X	114782	114698	114740	113877	113625	-	YJL162C	48.663750970253	1.02521374254164	27.0000363730313
YJL163C_crA	X	112654	112534	112594	111665	111562	-	YJL163C	31.4332451173604	0.894435899112672	16.5232784785391
YJL163C_crB	X	112420	112330	112375	111665	111562	-	YJL163C	0.808976797112003	1.2928156037444	16.5232784785391
YJL165C_crA	X	108236	108162	108199	106893	106795	-	YJL165C	43.8381332735468	0.418295645287635	20.8568395936946
YJL165C_crB	X	107986	107878	107932	106893	106795	-	YJL165C	39.2646046724516	0.850767641605014	20.8568395936946
YJL176C_crA	X	93110	93014	93062	92052	91870	-	YJL176C	105.119025205817	0.765293125821918	29.1640079851242
YJL181W_crA	X	86606	86754	86680	87495	87611	+	YJL181W	17.2236255353005	0.735196419008059	22.095203784822
YJL187C_crA	X	78089	77819	77954	76802	76613	-	YJL187C	34.6687172876935	0.30427494964246	17.885428713704
YJL198W_crA	X	62012	62140	62076	63489	63610	+	YJL198W	77.8721963644041	-0.145587933278461	25.9225884436084
YJL198W_crB	X	62203	62331	62267	63489	63610	+	YJL198W	5.44682900408081	0.307462640639331	25.9225884436084
YJL200C_crA	X	58033	57951	57992	56443	56284	-	YJL200C	314.498943634601	0.802025144848348	21.1041653266447
YJL200C_crB	X	57966	57788	57877	56443	56284	-	YJL200C	NA	NA	21.1041653266447
YJL201W_crA	X	55216	55314	55265	56178	56385	+	YJL201W	104.529153984247	1.38144843869571	23.177105294691
YJL204C_crA	X	51963	51633	51798	50628	50572	-	YJL204C	31.6706661114145	0.993014134681893	19.3513296999395
YJL206C_crA	X	48831	48713	48772	47658	47540	-	YJL206C	23.0373234442147	0.946704920722781	22.0078673117316
